STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
22825,교대역,127.0157243897,37.494083312,121000929,일반차로
22826,프로비스타호텔.서초동유원아파트,127.0199873728,37.4954313463,121000928,일반차로
22827,서초아르누보호텔.유원아파트,127.0197746625,37.495707393,121000927,일반차로
22828,삼풍아파트,127.0130952786,37.497139719,121000926,일반차로
22829,반포래미안아이파크아파트,127.012098701,37.5014574649,121000925,일반차로
22832,서초고후문,127.0044805259,37.4891146384,121900212,마을버스
22835,우성아파트,127.031814158,37.4745387859,121900277,마을버스
22836,내방역1번출구,126.994581062,37.48779237,121900211,마을버스
22837,내방역8번출구,126.9951096348,37.4883307454,121900335,마을버스
22838,교보타워앞,127.0248806477,37.50327662,121900210,마을버스
22840,잠원역,127.0114648241,37.5130042435,121900243,마을버스
22841,동원산업,127.0454401748,37.4765950873,121900293,마을버스
22842,서울시인재개발원,127.0216889654,37.4826059016,121900225,마을버스
22843,한신2차정문,127.0030848753,37.5086507521,121900209,마을버스
22844,더미켈란아파트,127.0040324571,37.4862032326,121900208,마을버스
22845,롯데칠성,127.0248050278,37.4954027722,121900207,마을버스
22847,kt연구소,127.0306513806,37.471705038,121900206,마을버스
22848,서리풀터널입구,126.9969385684,37.4884884833,121900205,마을버스
22849,사당역14번출구,126.982757404,37.4765962586,121900204,마을버스
22850,강남역.서초초교앞,127.0264996641,37.4998269766,121900203,마을버스
22851,사당역14번출구,126.9829132259,37.4766633346,121001325,일반차로
22852,경원중학교,127.0092995579,37.5119708712,121900244,마을버스
22854,국립외교원,127.0305443725,37.4837943042,121900202,마을버스
22855,호남고속.신세계,127.0032971651,37.5058391969,121900201,마을버스
22942,삼호교회,126.9863780826,37.4936339225,121900157,마을버스
22856,서울고사거리,127.0041758943,37.4830538656,121900200,마을버스
22858,문화예술공원,127.0321148241,37.4701430308,121900199,마을버스
22859,강남역.삼성전자,127.0278698411,37.4970515618,121900198,마을버스
22860,반포종합운동장,126.9965026797,37.5005101566,121900332,마을버스
22861,반포종합운동장,126.996273723,37.4994762451,121900253,마을버스
22862,언남중고교,127.0456985516,37.471986729,121900197,마을버스
22863,서초구청,127.0324034746,37.4840614372,121900196,마을버스
22864,반포우체국,126.9998269439,37.5046903379,121900195,마을버스
22865,제약회관,127.001793367,37.482328536,121900228,마을버스
22866,진흥아파트,127.0226916384,37.4965521036,121900239,마을버스
22867,더케이호텔정문,127.0343725873,37.4677292302,121900194,마을버스
22868,황실자이아파트,126.9986374649,37.4892746444,121900193,마을버스
22869,우성아파트사거리,127.0294488928,37.4937061909,121900192,마을버스
22870,서초역4번출구,127.0068260214,37.4913844544,121900191,마을버스
22871,매헌초교,127.0422086895,37.4704687607,121900190,마을버스
22872,반포2동주민센터,126.9970535549,37.5038531775,121900189,마을버스
22873,방배(백석예술대)역2번출구,126.9980581848,37.4807240664,121900188,마을버스
22874,서초그랑자이후문,127.0275420519,37.4897827638,121900187,마을버스
22875,유원아파트,127.0194333246,37.4956521854,121900240,마을버스
22876,더케이호텔후문,127.0341879129,37.4659938367,121900186,마을버스
22877,서리풀터널입구,126.996800041,37.488815095,121900178,마을버스
22878,현대렉시온오피스텔.파이낸셜뉴스,127.0307255899,37.4910005915,121900139,마을버스
22879,서초역3번출구,127.0077861115,37.4910843274,121900125,마을버스
22880,양재근린공원,127.0415088094,37.4724090919,121900124,마을버스
22883,방배유스센터,126.9991553697,37.478885422,121900127,마을버스
22884,서초그랑자이정문,127.026037547,37.488003615,121900128,마을버스
22885,강남역10번출구,127.0264405862,37.4992095778,121900129,마을버스
22887,뱅뱅사거리,127.030304584,37.4892316317,121900130,마을버스
22889,언남고,127.0433501089,37.4735942872,121900131,마을버스
22890,남부터미널.기쁨병원,127.0169521013,37.4819795068,121900230,마을버스
22891,방배그랑자이아파트,127.0004098253,37.477192125,121900271,마을버스
22892,풍림아이원,127.0238377395,37.4872479803,121900132,마을버스
22893,하이브랜드.코스트코.이마트,127.036183371,37.4623679984,121900133,마을버스
22894,서초유스센터,127.0101625566,37.4861722268,121900134,마을버스
22895,예술의전당,127.0140414058,37.4811103218,121900231,마을버스
22897,교대역6번출구,127.0137373697,37.494171868,121900135,마을버스
22899,신중초등학교,127.0106964976,37.4796463752,121900232,마을버스
22900,동덕여고,126.9929415,37.47403997,121900136,마을버스
22901,국제전자센터,127.0179151927,37.4854513228,121900137,마을버스
22903,양재역9번출구,127.0355508885,37.4826638191,121000970,일반차로
22904,국립국악원,127.0073810943,37.4779435387,121900138,마을버스
22905,래미안아파트.파이낸셜뉴스,127.029934,37.492482,121000920,일반차로
22906,삼호아파트,126.9873076156,37.497427412,121900140,마을버스
22907,방배배수지체육공원,126.9924125075,37.4738661248,121900141,마을버스
22908,남부터미널.한일시멘트,127.0143960237,37.4847552499,121900233,마을버스
22909,양재역엘타워빌딩,127.0356299924,37.4825610693,121000969,일반차로
22910,서초1동사무소,127.0196816512,37.4903557536,121900222,마을버스
22911,양재시민의숲매헌역입구,127.0373749569,37.4692956181,121900323,마을버스
22912,방배빌딩,127.0067664544,37.478279901,121900234,마을버스
22913,서래초등학교,126.9883726975,37.49573641,121900142,마을버스
22915,서초구립중앙노인종합복지관,127.016581893,37.4916789581,121900143,마을버스
22916,삼환아파트,127.0058932787,37.4800107592,121900235,마을버스
22919,양재역커피빈앞,127.0353406498,37.4828368944,121000971,일반차로
22920,말죽거리공원사거리,127.0394643451,37.4782102141,121900144,마을버스
22922,서초고후문,127.0047484587,37.4893768961,121900145,마을버스
22923,상문고등학교.수표교교회,127.0050035302,37.4818562644,121900236,마을버스
22924,빛교회.이수중앙시장,126.9890268906,37.4922933558,121900146,마을버스
22925,현대캐피탈,127.0410922289,37.4797190114,121900147,마을버스
22926,본마을노인복지센터,127.0529606938,37.4544244544,121900326,마을버스
22927,본마을노인복지센터,127.0530384779,37.4545394332,121900325,마을버스
22928,방배열린문화센터.가야치과병원,126.9928643282,37.4891551044,121900148,마을버스
22929,카페골목입구,126.9873182177,37.4916137524,121900149,마을버스
22930,원불교,127.0426750642,37.481430551,121900150,마을버스
22931,방배열린문화센터(방배4동주민센터),126.9921144436,37.490394075,121900151,마을버스
22932,방배4동경로당,126.9872326483,37.4893925216,121900152,마을버스
22933,뉴코아백화점,127.0080547391,37.5072825331,121900153,마을버스
22934,함지박사거리,126.9913600147,37.4915969962,121900154,마을버스
22935,청호나이스,127.0129084201,37.4877164521,121900237,마을버스
22936,코오롱아파트,127.0281179589,37.4723103108,121900278,마을버스
22937,이수역2번출구,126.9824232165,37.4872077842,121900258,마을버스
22938,HCN서초방송,127.0120492501,37.4822972976,121900155,마을버스
22939,서초포레스타3단지후문,127.0595220597,37.4538837398,121900315,마을버스
22940,서울교대,127.0162208382,37.4887252807,121900156,마을버스
22945,서초1동주민센터,127.0192223339,37.4896367481,121900158,마을버스
22946,삽준네마을,127.0267443044,37.4691973046,121900279,마을버스
22947,남부시장,126.9858858024,37.4953901154,121900159,마을버스
22949,교총회관,127.0275611985,37.4669560736,121900280,마을버스
22950,롯데캐슬헤론아파트,126.9853504863,37.4973301255,121900160,마을버스
22956,서래마을입구,126.9983460816,37.499217253,121900161,마을버스
22959,서래마을.서래글로벌빌리지센터,126.9982345347,37.4979248474,121900254,마을버스
22961,서초문화예술정보학교후문,127.0289838941,37.4866818374,121900162,마을버스
22962,송동마을.서초힐스아파트,127.017847831,37.4589669003,121900163,마을버스
22963,효성빌라,126.9981271322,37.4962866403,121900164,마을버스
22966,방배중학교,126.9974474717,37.4949403792,121900165,마을버스
22968,필리핀대사관,126.9957646844,37.4940689638,121900166,마을버스
22969,서초고후문,127.0046620261,37.4889221759,121900334,마을버스
22970,방배4동성당,126.9935356582,37.4937462678,121900167,마을버스
22972,함지박사거리,126.9911415729,37.493124351,121900168,마을버스
22973,구룡사입구,127.0502298295,37.4720524503,121900169,마을버스
22975,서문여고,126.9850209583,37.4874536668,121900170,마을버스
22976,카페골목입구.래미안원페를라,126.9873114566,37.4914704762,121900171,마을버스
22977,반포종합운동장,126.9966723282,37.5002173346,121001302,일반차로
22979,서울교통공사,126.9873538613,37.4774762857,121900172,마을버스
22980,서초구청맞은편,127.030601072,37.4841889736,121900173,마을버스
22981,방배(백석예술대)역3번출구,126.9964879477,37.4812111266,121900264,마을버스
22982,서초롯데캐슬프레지던트아파트,127.0196986198,37.496137355,121900174,마을버스
22983,대검찰청.서초경찰서,127.0062446594,37.4945136356,121900238,마을버스
22984,불교TV.서초어린이집,127.0002023829,37.4745006419,121900175,마을버스
22985,구룡사거리,127.0481441804,37.4739943247,121900176,마을버스
22986,서이초등학교,127.0268380817,37.4911635361,121900177,마을버스
22987,서울고사거리,127.0043330792,37.4832169599,121900179,마을버스
22989,사당역12번출구,126.9819882566,37.4778342637,121900180,마을버스
22990,삼성래미안.이수역방향,127.001950895,37.503801116,121900248,마을버스
22992,더미켈란아파트,127.0041602025,37.4855580371,121900182,마을버스
22993,서울성모병원.서울지방조달청,127.0041236994,37.5003496563,121900183,마을버스
22994,아크로비스타,127.01282537,37.4980214836,121900184,마을버스
22996,서초성당,127.0212843629,37.4931966225,121900023,마을버스
22997,강남역나라빌딩앞,127.0283310385,37.49581459,121000921,일반차로
22999,양재역신한은행앞,127.0352377849,37.4829090136,121000972,일반차로
23101,신사중학교,127.0204991277,37.5229277357,122000001,가로변시간
23102,신사중학교,127.021302,37.523733,122000002,가로변시간
23103,광림교회.현대고등학교,127.0252663803,37.5253868122,122000003,일반차로
23104,광림교회.현대고등학교,127.0244392928,37.5252779533,122000004,가로변시간
23105,압구정역4번출구,127.0281887833,37.5257349597,122000005,일반차로
23106,국민은행압구정종합금융센터,127.028118907,37.5230982773,122000006,일반차로
23107,신사동고개,127.0257541709,37.5188969053,122000007,가로변시간
23108,신사역8번출구.가로수길,127.0221753116,37.5174397364,122000008,가로변전일
23109,신사역6번출구,127.019435,37.517422,122000009,일반차로
23110,신사역3번출구,127.0200787646,37.5152289207,122000010,일반차로
23111,신사역1번출구,127.0217344165,37.5168574262,122000011,가로변시간
23112,신사동고개,127.0260152561,37.5185545148,122000012,가로변전일
23113,강남을지병원,127.028629941,37.5182204908,122000013,일반차로
23114,학동역,127.0301678528,37.5147842255,122000014,일반차로
23115,학동역6번출구,127.0296320997,37.5137805482,122000015,일반차로
23116,영동시장,127.0234688746,37.5118508617,122000016,일반차로
23117,영동시장.논현역1번출구,127.0224536332,37.5113367768,122000017,일반차로
23118,학동역5번출구,127.0301492658,37.5135731512,122000018,일반차로
23119,논현동고개,127.0323028097,37.5102565309,122000019,일반차로
23120,삼정호텔,127.0316905107,37.5067856544,122000020,일반차로
23121,신논현역3번출구,127.0258483824,37.5050754793,122000021,일반차로
23122,신논현역3번출구.교보타워사거리,127.0241456343,37.5057773025,122000022,일반차로
23123,영동시장.논현역3번출구,127.0223963092,37.5093462126,122000023,일반차로
23124,언북중학교입구,127.0308205822,37.5202978876,122000024,일반차로
23125,도산공원사거리.호림아트센터,127.0349369258,37.5215790063,122000025,일반차로
23126,영동119안전센터,127.0381006504,37.5225557208,122000026,일반차로
23127,강남구청역,127.0406416326,37.5185178636,122000027,일반차로
23128,강남구청역3번출구,127.0399409789,37.5169580553,122000028,일반차로
23129,세관앞,127.0360665964,37.5157593644,122000029,일반차로
23130,서울세관,127.0356282732,37.5170273453,122000030,일반차로
23131,서울세관,127.0351676893,37.5173244793,122000031,일반차로
23132,학동역,127.0303750209,37.515158129,122000032,일반차로
23133,강남을지병원,127.0287812765,37.5185664886,122000033,일반차로
23134,세관앞,127.0364196087,37.5156009306,122000034,일반차로
23135,강남구청역2번출구,127.0401699369,37.5167710194,122000035,일반차로
23136,한국토지주택공사앞,127.0426620828,37.5131909081,122000036,일반차로
23351,경기여고,127.067244,37.48653,122000247,일반차로
23137,선정릉역1번출구.시니어플라자,127.0431015104,37.5102354545,122000037,일반차로
23138,아크로힐스논현,127.0396748981,37.5092228723,122000038,일반차로
23139,논현아이파크,127.0364372746,37.5112220456,122000039,일반차로
23140,임피리얼팰리스호텔.펜트힐루논현,127.0356009719,37.5143285583,122000040,일반차로
23141,펜트힐루논현.임피리얼팰리스호텔,127.0351526376,37.5135465374,122000041,일반차로
23142,논현아이파크,127.0359197745,37.5111433662,122000042,일반차로
23143,국민은행논현동지점,127.0373832207,37.5085727966,122000043,일반차로
23144,언주역4번출구.차병원사거리,127.0351434453,37.5078369128,122000044,일반차로
23145,언주역3번출구,127.0335055792,37.5084783232,122000045,일반차로
23146,논현고개,127.0321076269,37.5114460374,122000046,일반차로
23147,서울세관사거리,127.0346068386,37.515315407,122000047,일반차로
23148,현대아파트,127.030580671,37.5284384777,122000048,일반차로
23149,현대아파트,127.0311225746,37.5282986659,122000049,가로변시간
23150,고속철도수서역,127.1041791055,37.4847973786,122000718,일반차로
23151,신사동교회,127.030625028,37.5206998289,122000050,일반차로
23152,도산공원,127.0333295289,37.5221138227,122000051,일반차로
23153,신구중학교,127.0332342816,37.5267319814,122000052,일반차로
23154,압구정중고등학교.현대아파트,127.0336829789,37.5297587463,122000053,일반차로
23155,도산공원사거리,127.0345957994,37.5220301368,122000651,일반차로
23156,압구정파출소,127.0362762745,37.5291115096,122000054,가로변시간
23157,압구정파출소,127.036267,37.528789,122000055,가로변시간
23158,한양아파트.압구정로데오역,127.0395789565,37.5282700029,122000056,일반차로
23159,한양아파트.압구정로데오역,127.0392574486,37.527929495,122000057,가로변시간
23160,일지아트홀,127.0395011945,37.524911806,122000058,일반차로
23161,씨네시티앞,127.0375996828,37.5228970378,122000059,일반차로
23162,도산공원,127.0335300905,37.5228130189,122000060,일반차로
23163,신구중학교,127.0335404098,37.5256460711,122000061,일반차로
23164,성수대교남단.현대아파트,127.0341408692,37.5299198087,122000062,일반차로
23165,청담초등학교,127.045122136,37.5268028293,122000063,일반차로
23166,청담동주민센터,127.0493317535,37.5246152832,122000064,일반차로
23167,청담동주민센터,127.0513510007,37.5245198173,122000065,일반차로
23168,영동교입구.청담자이아파트,127.056049,37.522598,122000066,일반차로
23169,영동교입구,127.05519,37.522801,122000067,가로변시간
23170,청담역.경기고교,127.0561675414,37.52098119,122000068,가로변시간
23171,우리은행청담지점.청담삼익아파트,127.0568972469,37.5210776985,122000069,가로변전일
23172,청담역.경기고교,127.0561102673,37.5200284066,122000070,일반차로
23173,진흥아파트,127.0520898501,37.5192911033,122000071,일반차로
23174,청담동성당,127.0495735347,37.5204992022,122000072,일반차로
23175,청담2치안센터,127.0482136037,37.5230254757,122000073,일반차로
23176,강남구청.강남세무서,127.0472972241,37.5184307316,122000074,일반차로
23177,청담동래미안아파트,127.0429049989,37.5176597984,122000075,일반차로
23178,강남구청역,127.0409428973,37.518511943,122000076,일반차로
23179,프라마호텔,127.051344,37.524927,122000697,일반차로
23180,농협앞,127.0443867144,37.5240778005,122000077,일반차로
23181,일지아트홀.압구정노인복지관,127.0396345679,37.5243159636,122000078,일반차로
23182,청담초등학교앞,127.045085725,37.5264613268,122000079,일반차로
23183,청담2치안센터,127.0477909496,37.5229351646,122000080,일반차로
23184,청담동성당,127.0492045241,37.5202583193,122000081,일반차로
23185,차병원차움,127.044171112,37.5236666735,122000082,가로변전일
23186,진흥아파트.청담역,127.0521305938,37.5190458844,122000083,일반차로
23187,청담역.경기고교,127.0564579528,37.5198187578,122000084,일반차로
23188,청담역.경기고교,127.0578574132,37.5193090138,122000085,가로변시간
23189,봉은사.삼성1파출소앞,127.0594353837,37.5149677625,122000086,가로변시간
23190,봉은사.코엑스북문,127.0588290285,37.5141705618,122000087,가로변시간
23191,봉은사.코엑스북문,127.057639012,37.5135467163,122000088,일반차로
23192,봉은사역3번출구.삼성1파출소,127.0601628839,37.5151079658,122000089,가로변전일
23193,봉은사역5번출구.광동병원,127.0621999736,37.514457156,122000090,일반차로
23194,노블발렌티웨딩홀,127.0647588832,37.5148306999,122000091,일반차로
23195,새마을금고중앙회,127.065604,37.512568,122000092,일반차로
23196,강남경찰서.강남운전면허시험장,127.0659088469,37.5098983164,122000093,일반차로
23197,삼성역7번출구,127.0626911632,37.5103989366,122000094,일반차로
23198,무역센터,127.0610582829,37.512027938,122000095,일반차로
23199,무역센터,127.0619901081,37.5103013849,122000096,일반차로
23200,강남구보건소,127.0417754477,37.5154775223,122000665,일반차로
23201,한국무역센터.삼성역,127.060899,37.508448,122000098,일반차로
23202,포스코사거리,127.0563179719,37.5078226593,122000099,일반차로
23203,한별구립어린이집,127.0549014268,37.5104103876,122000100,일반차로
23204,센트럴아이파크.강남구도시관리공단,127.0520466841,37.5157795361,122000101,일반차로
23205,삼성동서광아파트,127.0424517989,37.5173233382,122000102,일반차로
23206,강남구청.강남세무서,127.0476647353,37.5182413732,122000103,일반차로
23207,청담역7번출구,127.0506188246,37.5176356522,122000104,일반차로
23208,센트럴아이파크.강남구도시관리공단,127.0518696115,37.5153174045,122000105,일반차로
23209,한별구립어린이집,127.0546026643,37.5102276026,122000106,일반차로
23210,삼성중앙역.플래티넘아파트,127.0515286905,37.512663758,122000107,일반차로
23211,삼성중앙역.플래티넘아파트,127.0518271312,37.5123779785,122000108,일반차로
23212,삼성2문화센터,127.0461375271,37.5110917636,122000109,가로변시간
23213,삼성2문화센터,127.046512905,37.5108104729,122000110,일반차로
23214,선릉역8번출구.선정릉,127.0483328457,37.5062014334,122000111,일반차로
23215,선정릉역.국가무형유산전수교육관,127.0441954871,37.5097642558,122000112,일반차로
23216,한국토지주택공사앞,127.0432054996,37.5126364282,122000113,일반차로
23217,포스코건너편,127.0554269279,37.5066831874,122000114,일반차로
23218,선릉역,127.050205,37.505143,122000115,일반차로
23219,도곡역2번출구.동부센트레빌,127.0565229085,37.4915855937,122000116,가로변전일
23220,중대부고,127.0550936879,37.4918872375,122000117,일반차로
23221,단대부고.대치아이파크아파트,127.0537770662,37.4946749575,122000118,일반차로
23222,한티역3번출구.서울강남고용노동지청,127.0541425059,37.4964463596,122000119,일반차로
23223,삼성아파트입구,127.05956007,37.4981982,122000120,일반차로
23224,농협대치지점,127.0611545494,37.4979369667,122000121,일반차로
23225,대치SKVIEW아파트.서울교회,127.0620556876,37.4962613463,122000122,일반차로
23226,대치역1번출구,127.0614984174,37.4938592964,122000123,가로변전일
23227,래미안대치팰리스,127.0585796232,37.4925595861,122000124,가로변전일
23228,도곡역3번출구,127.0565474837,37.4911818874,122000125,가로변전일
23229,대치동우성아파트,127.0596110202,37.4925770923,122000126,가로변전일
23230,대치역8번출구,127.0622309495,37.4938624098,122000127,가로변전일
23231,대치역7번출구.선경아파트,127.06408,37.492458,122000128,일반차로
23232,대청중학교,127.0557033053,37.4902578609,122000129,일반차로
23233,은마아파트,127.0628615031,37.4955959062,122000130,일반차로
23234,은마치안센터,127.0615233829,37.4980989737,122000131,일반차로
23235,은마아파트,127.0631318417,37.4994819598,122000132,일반차로
23236,대치동은마아파트,127.0684549688,37.4989023513,122000133,일반차로
23237,은마아파트,127.0669737834,37.4957666584,122000134,가로변전일
23238,대치동미도아파트,127.0677076244,37.4956049426,122000135,가로변전일
23239,대치역6번출구.강남구민회관,127.064278,37.492785,122000136,일반차로
23240,쌍용아파트,127.0693334711,37.4980841758,122000137,가로변시간
23241,선릉역,127.051217,37.505447,122000645,일반차로
23242,삼성역2번출구,127.06441,37.507253,122000139,가로변시간
23243,강남경찰서.강남운전면허시험장,127.0670284926,37.5097985758,122000140,가로변전일
23244,삼성역,127.0636868176,37.5071289459,122000141,가로변시간
23245,휘문고교사거리,127.065214,37.504394,122000142,가로변전일
23246,래미안하이스턴.대치순복음교회,127.0638660962,37.4999449909,122000143,일반차로
23247,대치현대아파트,127.0600625549,37.5008238066,122000144,일반차로
23248,휘문중고등학교,127.0618980584,37.5039658555,122000145,일반차로
23249,휘문중고등학교,127.0614966158,37.5040741974,122000146,일반차로
23250,대치사거리,127.0585776263,37.5036604676,122000147,일반차로
23251,한국무역센터.삼성역,127.0605488571,37.5078401374,122000148,일반차로
23252,한티역,127.0521475206,37.4981160997,122000149,일반차로
23253,도성초등학교,127.0512135652,37.5001223629,122000150,일반차로
23254,도성초교사거리,127.0519567662,37.5008208922,122000151,일반차로
23255,영동농협.풍림아이원아파트,127.0563510713,37.5021979661,122000152,일반차로
23256,영동농협.풍림아이원아파트,127.0568832362,37.5026183817,122000153,일반차로
23257,도성초교사거리,127.0516118811,37.5008818613,122000154,일반차로
23258,진선여자중고등학교,127.049965539,37.5027442041,122000155,일반차로
23259,선릉역,127.050462265,37.5047611955,122000156,일반차로
23260,포스코빌딩,127.0548888307,37.5060493833,122000157,일반차로
23261,대치사거리,127.058292,37.503405,122000158,일반차로
23262,대치동현대아파트,127.0591748622,37.501646012,122000159,일반차로
23263,은마아파트입구사거리,127.0600675492,37.4987273789,122000160,일반차로
23264,도곡초등학교,127.0566485239,37.4976896078,122000161,일반차로
23265,한티역2번출구.서울강남고용노동지청,127.0539289896,37.4967735576,122000162,일반차로
23266,신논현역4번출구,127.025813,37.504682,122000163,일반차로
23267,삼정호텔앞,127.0311108359,37.5062420273,122000164,일반차로
23268,차병원,127.0344860558,37.50553234,122000165,일반차로
23269,차병원,127.0345489808,37.5063571874,122000166,일반차로
23270,언주역5번출구.차병원사거리,127.0353224874,37.5075577236,122000167,일반차로
23271,시티프라디움더강남.라움아트센터,127.0389267017,37.5078627567,122000168,일반차로
23272,라움아트센터.시티프라디움더강남,127.0396488905,37.5077449631,122000169,일반차로
23273,아크로힐스논현,127.0406479555,37.5091077534,122000170,일반차로
23274,선정릉역4번출구.시니어플라자,127.0428920405,37.5098413413,122000171,일반차로
23275,선정릉역.국가무형유산전수교육관,127.0440935191,37.5092335728,122000172,일반차로
23276,선릉역7번출구,127.0481759639,37.5058843866,122000173,일반차로
23277,서울상록회관.한국기술센터,127.044057,37.503232,122000174,일반차로
23278,KT강남지사,127.0419791463,37.5047549674,122000175,일반차로
23279,KT강남지사,127.0414645036,37.5047578524,122000176,일반차로
23280,아가방빌딩.하나은행,127.0387713026,37.5016408218,122000177,일반차로
23281,역삼역7번출구.GS타워,127.036766173,37.5015046036,122000178,일반차로
23282,역삼역6번출구,127.0363873327,37.5015407612,122000179,일반차로
23283,역삼역4번출구,127.0347356752,37.500428516,122000180,일반차로
23284,강남역12번출구,127.0295583305,37.4988103664,122000181,일반차로
23285,강남역11번출구,127.027257,37.499338,122000182,일반차로
23286,신논현역6번출구,127.0257902121,37.502359976,122000183,일반차로
23287,강남역1번출구.역삼세무서,127.0290968277,37.4982974547,122000184,일반차로
23288,역삼역.포스코타워역삼,127.0335958701,37.4994895468,122000185,일반차로
23289,영동중앙교회,127.0379751499,37.4981539451,122000186,일반차로
23290,강남구보건소,127.042151467,37.515333228,122000666,일반차로
23291,역삼럭키아파트.역삼월드메르디앙아파트,127.0387194718,37.491838771,122000187,일반차로
23292,역삼초등학교,127.0341843565,37.4942184896,122000188,일반차로
23293,역삼초등학교,127.0341054359,37.4943308436,122000189,일반차로
23294,뱅뱅사거리.역삼동,127.033598088,37.4902625053,122000190,일반차로
23295,역삼초등학교,127.0306529668,37.492195273,122000191,일반차로
23296,역삼2동주민센터.대림역삼아파트,127.0459926766,37.496245263,122000192,일반차로
23297,래미안그레이튼아파트,127.0457084122,37.4960436368,122000193,일반차로
23298,역삼자이아파트,127.044319709,37.499810373,122000194,일반차로
23299,역삼동성당.역삼자이아파트,127.0437950854,37.4998793449,122000195,일반차로
23300,역삼동개나리아파트,127.0475961987,37.4993788675,122000196,일반차로
23301,역삼동개나리아파트,127.047567,37.499583,122000197,일반차로
23302,총지사,127.0404501731,37.4963226138,122000198,일반차로
23303,총지사,127.0408425358,37.4966904984,122000199,일반차로
23304,영동중앙교회,127.03857548,37.4977185179,122000200,일반차로
23305,대한사회복지회,127.038818,37.501137,122000201,일반차로
23306,한국자산신탁.센터필드,127.044247,37.502783,122000202,일반차로
23307,진선여자중고등학교,127.0498724735,37.5022648571,122000203,일반차로
23308,역삼e-편한세상아파트,127.0512977977,37.4992545645,122000204,일반차로
23309,한티역,127.0522475418,37.4972023372,122000205,일반차로
23310,한티역7번출구,127.0514784788,37.4960052231,122000206,일반차로
23311,역삼중학교.강남세브란스병원,127.0476983171,37.49471181,122000207,일반차로
23312,도곡1차아이파크.역삼청소년센터,127.0417858592,37.4928082151,122000208,일반차로
23313,총지사,127.0398633221,37.4949426926,122000209,일반차로
23314,도곡1동주민센터.역삼럭키아파트,127.0390292015,37.4915800523,122000210,일반차로
23315,도곡1차아이파크.도곡중학교,127.0424021052,37.4926349836,122000211,일반차로
23316,매봉삼성아파트.SK리더스뷰,127.0489606775,37.4881449495,122000212,가로변시간
23317,매봉역.양재최의원,127.0445616798,37.4861642605,122000213,가로변전일
23318,양재역말죽거리.강남베드로병원,127.0379686178,37.4852510407,122000214,가로변시간
23319,뱅뱅사거리.은광여고,127.032807632,37.4877243166,122000215,일반차로
23320,고속철도수서역,127.1037382748,37.4845010698,122000717,일반차로
23321,뱅뱅사거리.뱅뱅프라자,127.0328763684,37.4897472768,122000217,일반차로
23322,원불교앞,127.0423551365,37.4835581756,122000218,일반차로
23323,매봉역,127.0448542288,37.4859166406,122000219,일반차로
23324,도곡개포한신아파트,127.049239,37.48791,122000220,가로변시간
23325,개포한신.우성4차아파트,127.050372953,37.4870851555,122000221,일반차로
23326,우성캐릭터빌아파트,127.0508009097,37.4870096821,122000222,일반차로
23327,군인공제회관,127.0520250488,37.4892113897,122000223,가로변시간
23328,선정릉역.라마다서울호텔,127.045647,37.510642,122000657,일반차로
23329,숙명여고,127.0523674556,37.4897270653,122000225,가로변시간
23330,도곡렉슬아파트.강남세브란스병원,127.0481867043,37.4944367753,122000226,일반차로
23331,한티역6번출구,127.05194,37.495722,122000227,일반차로
23332,도곡렉슬아파트정문,127.053435578,37.4947508051,122000228,일반차로
23333,중대부고앞,127.054525,37.492538,122000229,일반차로
23334,구룡중학교앞,127.057243,37.485803,122000230,일반차로
23335,개포1동주민센터.개포고등학교,127.059951,37.483066,122000231,일반차로
23336,개현초등학교,127.062072,37.481319,122000232,일반차로
23338,개포파크빌리지,127.057772,37.477328,122000234,일반차로
23339,구룡초교사거리,127.0542007012,37.4809034856,122000235,일반차로
23340,현대아파트경남아파트,127.0531173735,37.4828745638,122000236,일반차로
23341,현대1차.우성3차아파트,127.056549,37.482973,122000237,일반차로
23342,개일초등학교앞,127.0572119951,37.4861731624,122000238,일반차로
23343,개포고등학교,127.058944,37.484213,122000239,일반차로
23344,개포1동주민센터,127.0609693505,37.4825013593,122000240,일반차로
23345,래미안블레스티지아파트,127.063217,37.480651,122000241,일반차로
23346,개포도서관,127.0638958786,37.4836959018,122000242,일반차로
23347,수도전기공고후문,127.0656239958,37.484782057,122000243,일반차로
23348,수도전기공고후문,127.065984,37.485273,122000244,일반차로
23349,디에이치아너힐즈,127.068697,37.48373,122000245,일반차로
23350,개포자이프레지던스,127.069256,37.483766,122000246,일반차로
23352,개포동역7번출구.개포시장,127.066161548,37.4886501992,122000248,일반차로
23353,개포주공5단지경기여고,127.0674711689,37.4867075784,122000249,일반차로
23354,개포동역6번출구.개포시장,127.0665798221,37.4885440958,122000250,일반차로
23355,개포시장.개포5단지상가,127.0680732652,37.4895230906,122000251,일반차로
23356,개포시장.개포5단지상가,127.068631,37.489411,122000252,일반차로
23357,양전초등학교,127.070593,37.490243,122000253,일반차로
23358,개포6단지앞,127.07042,37.489962,122000254,일반차로
23359,디에이치자이개포아파트,127.0755690336,37.4923003831,122000255,일반차로
23360,개원중학교.대모산입구역2번출구,127.072156,37.492262,122000256,일반차로
23361,개포주공7단지앞,127.0738085758,37.4891592437,122000257,일반차로
23362,일원초등학교,127.0746897303,37.488338773,122000258,일반차로
23363,현대아파트,127.0528285196,37.4822653767,122000259,일반차로
